"charset","UTF-8",
"filename","TopoExportData-2017_08_24-15_52_10.csv",
"exporttime","08/24/2017 15:52:45",
"exportuser","admin",
"total","1490",



"class","parentdn","path","label","alias","dn","type","x","y","longitude","latitude","icon","background","category","memo",
"ne","NE=287","/Physical Root/EASY_DEPLOYMENT/LCAIW20303_Rod El-Farag/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=287,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=287","/Physical Root/EASY_DEPLOYMENT/LCAIW20303_Rod El-Farag/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=287,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=287","/Physical Root/EASY_DEPLOYMENT/LCAIW20303_Rod El-Farag/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=287,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","/CommonSubnet=PLTSN_232/","/Physical Root/OCT2/OCT02_UGW01","OCT02_UGW01","","NE=297","vUGW","966.0","12.0","0D0'0""W","0D0'0""S","image/iconN/node_vUGW.gif","","1","",
"ne","NE=297","/Physical Root/OCT2/OCT02_UGW01/VNFP@OCT02_UGW01","VNFP@OCT02_UGW01","","NE=297,VNFP_NODE=0","VNFP","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_NPS.gif","","0","VNFP@OCT02_UGW01",
"ne","NE=297","/Physical Root/OCT2/OCT02_UGW01/vnrs@OCT02_UGW01","vnrs@OCT02_UGW01","","NE=297,VNRS_VNFC_NODE=vnrs","VNRS_VNFC","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_IP_NLS.gif","","0","vnrs@OCT02_UGW01",
"ne","NE=297","/Physical Root/OCT2/OCT02_UGW01/cslb@OCT02_UGW01","cslb@OCT02_UGW01","","NE=297,CSLB_VNFC_NODE=cslb","CSLB_VNFC","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_CSLB_NLS.gif","","0","cslb@OCT02_UGW01",
"ne","NE=297","/Physical Root/OCT2/OCT02_UGW01/csdb@OCT02_UGW01","csdb@OCT02_UGW01","","NE=297,CSDB_VNFC_NODE=csdb","CSDB_VNFC","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_CSDB_NLS.gif","","0","csdb@OCT02_UGW01",
"ne","NE=297","/Physical Root/OCT2/OCT02_UGW01/ugw@OCT02_UGW01","ugw@OCT02_UGW01","","NE=297,UGW_VNFC_NODE=ugw","UGW_VNFC","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_UGW_NLS.gif","","0","ugw@OCT02_UGW01",
"eam subnet","/","/Physical Root/OCT2","OCT2","","/CommonSubnet=PLTSN_232/","Common subnet","157.0","107.0","0D0'0""W","0D0'0""S","image/iconN/subnet_physicalsubnet.gif","","1","",
"ne","/CommonSubnet=PLTSN_232/","/Physical Root/OCT2/OCT02_USN01","OCT02_USN01","","NE=298","vUSN","330.0","12.0","0D0'0""W","0D0'0""S","image/iconN/node_vUSN.gif","","1","",
"ne","NE=298","/Physical Root/OCT2/OCT02_USN01/VNFP@OCT02_USN01","VNFP@OCT02_USN01","","NE=298,VNFP_NODE=0","VNFP","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_NPS.gif","","0","VNFP@OCT02_USN01",
"ne","NE=298","/Physical Root/OCT2/OCT02_USN01/vnrs@OCT02_USN01","vnrs@OCT02_USN01","","NE=298,VNRS_VNFC_NODE=vnrs","VNRS_VNFC","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_IP_NLS.gif","","0","vnrs@OCT02_USN01",
"ne","NE=298","/Physical Root/OCT2/OCT02_USN01/csdb@OCT02_USN01","csdb@OCT02_USN01","","NE=298,CSDB_VNFC_NODE=csdb","CSDB_VNFC","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_CSDB_NLS.gif","","0","csdb@OCT02_USN01",
"ne","NE=298","/Physical Root/OCT2/OCT02_USN01/cslb@OCT02_USN01","cslb@OCT02_USN01","","NE=298,CSLB_VNFC_NODE=cslb","CSLB_VNFC","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_CSLB_NLS.gif","","0","cslb@OCT02_USN01",
"ne","NE=298","/Physical Root/OCT2/OCT02_USN01/usn@OCT02_USN01","usn@OCT02_USN01","","NE=298,USN_VNFC_NODE=usn","USN_VNFC","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_USN_NLS.gif","","0","usn@OCT02_USN01",
"ne","/CommonSubnet=PLTSN_232/","/Physical Root/OCT2/OCT02_CG01","OCT02_CG01","","NE=299","vCG","489.0","12.0","0D0'0""W","0D0'0""S","image/iconN/node_vCG.gif","","1","",
"ne","NE=299","/Physical Root/OCT2/OCT02_CG01/VNFP@OCT02_CG01","VNFP@OCT02_CG01","","NE=299,VNFP_NODE=0","VNFP","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_NPS.gif","","0","VNFP@OCT02_CG01",
"ne","NE=299","/Physical Root/OCT2/OCT02_CG01/cg@OCT02_CG01","cg@OCT02_CG01","","NE=299,CG_VNFC_NODE=cg","CG_VNFC","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_CG_VNFC.gif","","0","cg@OCT02_CG01",
"ne","NE=299","/Physical Root/OCT2/OCT02_CG01/cslb@OCT02_CG01","cslb@OCT02_CG01","","NE=299,CSLB_VNFC_NODE=cslb","CSLB_VNFC","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_CSLB_NLS.gif","","0","cslb@OCT02_CG01",
"ne","NE=299","/Physical Root/OCT2/OCT02_CG01/vnrs@OCT02_CG01","vnrs@OCT02_CG01","","NE=299,VNRS_VNFC_NODE=vnrs","VNRS_VNFC","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_IP_NLS.gif","","0","vnrs@OCT02_CG01",
"ne","NE=259","/Physical Root/EASY_DEPLOYMENT/LCAIE10011_Nasr City 3 LE/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=259,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=259","/Physical Root/EASY_DEPLOYMENT/LCAIE10011_Nasr City 3 LE/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=259,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=259","/Physical Root/EASY_DEPLOYMENT/LCAIE10011_Nasr City 3 LE/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=259,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=259","/Physical Root/EASY_DEPLOYMENT/LCAIE10011_Nasr City 3 LE/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=259,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=259","/Physical Root/EASY_DEPLOYMENT/LCAIE10011_Nasr City 3 LE/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=259,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=259","/Physical Root/EASY_DEPLOYMENT/LCAIE10011_Nasr City 3 LE/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=259,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=286","/Physical Root/EASY_DEPLOYMENT/LCAIW20298_El-Zamalk/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=286,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=286","/Physical Root/EASY_DEPLOYMENT/LCAIW20298_El-Zamalk/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=286,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=286","/Physical Root/EASY_DEPLOYMENT/LCAIW20298_El-Zamalk/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=286,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=286","/Physical Root/EASY_DEPLOYMENT/LCAIW20298_El-Zamalk/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=286,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=286","/Physical Root/EASY_DEPLOYMENT/LCAIW20298_El-Zamalk/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=286,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=286","/Physical Root/EASY_DEPLOYMENT/LCAIW20298_El-Zamalk/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=286,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=272","/Physical Root/EASY_DEPLOYMENT/LCAIN20164_NOZHA 3 LE/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=272,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=272","/Physical Root/EASY_DEPLOYMENT/LCAIN20164_NOZHA 3 LE/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=272,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=272","/Physical Root/EASY_DEPLOYMENT/LCAIN20164_NOZHA 3 LE/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=272,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=272","/Physical Root/EASY_DEPLOYMENT/LCAIN20164_NOZHA 3 LE/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=272,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=272","/Physical Root/EASY_DEPLOYMENT/LCAIN20164_NOZHA 3 LE/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=272,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=272","/Physical Root/EASY_DEPLOYMENT/LCAIN20164_NOZHA 3 LE/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=272,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=265","/Physical Root/EASY_DEPLOYMENT/LCAIN10106_EL-KATAMYA (BTS10)/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=265,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=265","/Physical Root/EASY_DEPLOYMENT/LCAIN10106_EL-KATAMYA (BTS10)/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=265,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=265","/Physical Root/EASY_DEPLOYMENT/LCAIN10106_EL-KATAMYA (BTS10)/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=265,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=265","/Physical Root/EASY_DEPLOYMENT/LCAIN10106_EL-KATAMYA (BTS10)/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=265,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=265","/Physical Root/EASY_DEPLOYMENT/LCAIN10106_EL-KATAMYA (BTS10)/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=265,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=265","/Physical Root/EASY_DEPLOYMENT/LCAIN10106_EL-KATAMYA (BTS10)/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=265,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","/CommonSubnet=PLTSN_232/","/Physical Root/OCT2/OCT02_UPCC01","OCT02_UPCC01","","NE=304","CGPOMU","474.0","186.0","0D0'0""W","0D0'0""S","image/iconN/node_cgpomu.gif","","0","",
"ne","/CommonSubnet=PLTSN_232/","/Physical Root/OCT2/Egypt01DC1USCDBUPCC","Egypt01DC1USCDBUPCC","","NE=305","USCDB","807.0","12.0","0D0'0""W","0D0'0""S","image/iconN/node_uscdb.gif","","0","",
"ne","/CommonSubnet=PLTSN_232/","/Physical Root/OCT2/Egypt01DC1UPCC","Egypt01DC1UPCC","","NE=306","UPCC","648.0","12.0","0D0'0""W","0D0'0""S","image/iconN/node_pdf.gif","","0","",
"ne","NE=264","/Physical Root/EASY_DEPLOYMENT/LCAIE30201_Abbasia LE/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=264,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=264","/Physical Root/EASY_DEPLOYMENT/LCAIE30201_Abbasia LE/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=264,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=264","/Physical Root/EASY_DEPLOYMENT/LCAIE30201_Abbasia LE/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=264,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=264","/Physical Root/EASY_DEPLOYMENT/LCAIE30201_Abbasia LE/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=264,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=264","/Physical Root/EASY_DEPLOYMENT/LCAIE30201_Abbasia LE/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=264,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=264","/Physical Root/EASY_DEPLOYMENT/LCAIE30201_Abbasia LE/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=264,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=270","/Physical Root/EASY_DEPLOYMENT/LCAIN20156_Sheraton/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=270,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=270","/Physical Root/EASY_DEPLOYMENT/LCAIN20156_Sheraton/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=270,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=270","/Physical Root/EASY_DEPLOYMENT/LCAIN20156_Sheraton/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=270,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=270","/Physical Root/EASY_DEPLOYMENT/LCAIN20156_Sheraton/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=270,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=270","/Physical Root/EASY_DEPLOYMENT/LCAIN20156_Sheraton/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=270,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=270","/Physical Root/EASY_DEPLOYMENT/LCAIN20156_Sheraton/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=270,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=277","/Physical Root/EASY_DEPLOYMENT/LCAIN30174_Al_NAHDA EXCH/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=277,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=277","/Physical Root/EASY_DEPLOYMENT/LCAIN30174_Al_NAHDA EXCH/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=277,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=277","/Physical Root/EASY_DEPLOYMENT/LCAIN30174_Al_NAHDA EXCH/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=277,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=277","/Physical Root/EASY_DEPLOYMENT/LCAIN30174_Al_NAHDA EXCH/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=277,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=277","/Physical Root/EASY_DEPLOYMENT/LCAIN30174_Al_NAHDA EXCH/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=277,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=277","/Physical Root/EASY_DEPLOYMENT/LCAIN30174_Al_NAHDA EXCH/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=277,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=271","/Physical Root/EASY_DEPLOYMENT/LCAIN20163_NOZHA 1LE/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=271,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=271","/Physical Root/EASY_DEPLOYMENT/LCAIN20163_NOZHA 1LE/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=271,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
